S. no.,PC #,PC,Administrative District,Organisational District,AC #,AC Name,Catg.,Caste,Population %,Given Count,"Voters 
GE 2024"
1,1,1. Gurdaspur,Pathankot,Pathankot,1,1. Sujanpur,GEN,Jatt Sikh,5.00,8343,166841
1,1,1. Gurdaspur,Pathankot,Pathankot,1,1. Sujanpur,GEN,Brahmin,16.00,26694,166841
1,1,1. Gurdaspur,Pathankot,Pathankot,1,1. Sujanpur,GEN,Khatri,7.00,11679,166841
1,1,1. Gurdaspur,Pathankot,Pathankot,1,1. Sujanpur,GEN,Baniya,14.00,23358,166841
1,1,1. Gurdaspur,Pathankot,Pathankot,1,1. Sujanpur,GEN,Rajput,9.00,15015,166841
1,1,1. Gurdaspur,Pathankot,Pathankot,1,1. Sujanpur,OBC,Saini,11.00,18352,166841
1,1,1. Gurdaspur,Pathankot,Pathankot,1,1. Sujanpur,OBC,Ramgarhia,5.00,8342,166841
1,1,1. Gurdaspur,Pathankot,Pathankot,1,1. Sujanpur,OBC,Sikh Rajput,6.00,10010,166841
1,1,1. Gurdaspur,Pathankot,Pathankot,1,1. Sujanpur,OBC,Kamboj,2.00,3338,166841
1,1,1. Gurdaspur,Pathankot,Pathankot,1,1. Sujanpur,OBC,Labana,1.00,1668,166841
1,1,1. Gurdaspur,Pathankot,Pathankot,1,1. Sujanpur,SC,Ravidassia,6.00,10010,166841
1,1,1. Gurdaspur,Pathankot,Pathankot,1,1. Sujanpur,SC,Balmiki,5.00,8342,166841
1,1,1. Gurdaspur,Pathankot,Pathankot,1,1. Sujanpur,SC,Mahasha,0.0,-,166841
1,1,1. Gurdaspur,Pathankot,Pathankot,1,1. Sujanpur,SC,Bazigar,8.00,13347,166841
1,1,1. Gurdaspur,Pathankot,Pathankot,1,1. Sujanpur,SC,Bhagat,3.00,5005,166841
1,1,1. Gurdaspur,Pathankot,Pathankot,1,1. Sujanpur,MIN,Muslim,0.50,835,166841
1,1,1. Gurdaspur,Pathankot,Pathankot,1,1. Sujanpur,MIN,Christian,1.00,1668,166841
1,1,1. Gurdaspur,Pathankot,Pathankot,1,1. Sujanpur,-,Others,0.50,835,166841
1,1,1. Gurdaspur,Pathankot,Pathankot,2,2. Bhoa (SC),GEN,Jatt Sikh,3.00,5466,182184
1,1,1. Gurdaspur,Pathankot,Pathankot,2,2. Bhoa (SC),GEN,Brahmin,6.00,10931,182184
1,1,1. Gurdaspur,Pathankot,Pathankot,2,2. Bhoa (SC),GEN,Khatri,5.00,9109,182184
1,1,1. Gurdaspur,Pathankot,Pathankot,2,2. Bhoa (SC),GEN,Baniya,5.00,9109,182184
1,1,1. Gurdaspur,Pathankot,Pathankot,2,2. Bhoa (SC),GEN,Rajput,10.00,18218,182184
1,1,1. Gurdaspur,Pathankot,Pathankot,2,2. Bhoa (SC),OBC,Saini,13.00,23684,182184
1,1,1. Gurdaspur,Pathankot,Pathankot,2,2. Bhoa (SC),OBC,Ramgarhia,4.00,7287,182184
1,1,1. Gurdaspur,Pathankot,Pathankot,2,2. Bhoa (SC),OBC,Sikh Rajput,6.00,10931,182184
1,1,1. Gurdaspur,Pathankot,Pathankot,2,2. Bhoa (SC),OBC,Kamboj,1.00,1822,182184
1,1,1. Gurdaspur,Pathankot,Pathankot,2,2. Bhoa (SC),OBC,Labana,0.0,-,182184
1,1,1. Gurdaspur,Pathankot,Pathankot,2,2. Bhoa (SC),SC,Ravidassia,17.00,30971,182184
1,1,1. Gurdaspur,Pathankot,Pathankot,2,2. Bhoa (SC),SC,Balmiki,1.00,1822,182184
1,1,1. Gurdaspur,Pathankot,Pathankot,2,2. Bhoa (SC),SC,Mahasha,15.00,27328,182184
1,1,1. Gurdaspur,Pathankot,Pathankot,2,2. Bhoa (SC),SC,Bazigar,6.00,10931,182184
1,1,1. Gurdaspur,Pathankot,Pathankot,2,2. Bhoa (SC),SC,Bhagat,2.50,4555,182184
1,1,1. Gurdaspur,Pathankot,Pathankot,2,2. Bhoa (SC),MIN,Muslim,2.00,3644,182184
1,1,1. Gurdaspur,Pathankot,Pathankot,2,2. Bhoa (SC),MIN,Christian,1.00,1822,182184
1,1,1. Gurdaspur,Pathankot,Pathankot,2,2. Bhoa (SC),-,Unknown,2.50,4554,182184
1,1,1. Gurdaspur,Pathankot,Pathankot,3,3. Pathankot,GEN,Jatt Sikh,5.00,7464,149286
1,1,1. Gurdaspur,Pathankot,Pathankot,3,3. Pathankot,GEN,Brahmin,20.00,29857,149286
1,1,1. Gurdaspur,Pathankot,Pathankot,3,3. Pathankot,GEN,Khatri,8.00,11943,149286
1,1,1. Gurdaspur,Pathankot,Pathankot,3,3. Pathankot,GEN,Baniya,10.00,14929,149286
1,1,1. Gurdaspur,Pathankot,Pathankot,3,3. Pathankot,GEN,Rajput,8.00,11943,149286
1,1,1. Gurdaspur,Pathankot,Pathankot,3,3. Pathankot,OBC,Saini,12.00,17914,149286
1,1,1. Gurdaspur,Pathankot,Pathankot,3,3. Pathankot,OBC,Ramgarhia,4.00,5972,149286
1,1,1. Gurdaspur,Pathankot,Pathankot,3,3. Pathankot,OBC,Sikh Rajput,4.00,5972,149286
1,1,1. Gurdaspur,Pathankot,Pathankot,3,3. Pathankot,OBC,Kamboj,2.00,2985,149286
1,1,1. Gurdaspur,Pathankot,Pathankot,3,3. Pathankot,OBC,Labana,1.00,1493,149286
1,1,1. Gurdaspur,Pathankot,Pathankot,3,3. Pathankot,SC,Ravidassia,8.00,11943,149286
1,1,1. Gurdaspur,Pathankot,Pathankot,3,3. Pathankot,SC,Balmiki,6.00,8957,149286
1,1,1. Gurdaspur,Pathankot,Pathankot,3,3. Pathankot,SC,Mahasha,0.0,-,149286
1,1,1. Gurdaspur,Pathankot,Pathankot,3,3. Pathankot,SC,Bazigar,7.00,10450,149286
1,1,1. Gurdaspur,Pathankot,Pathankot,3,3. Pathankot,SC,Bhagat,3.00,4478,149286
1,1,1. Gurdaspur,Pathankot,Pathankot,3,3. Pathankot,MIN,Muslim,1.00,1493,149286
1,1,1. Gurdaspur,Pathankot,Pathankot,3,3. Pathankot,MIN,Christian,1.00,1493,149286
1,1,1. Gurdaspur,Pathankot,Pathankot,3,3. Pathankot,-,Unknown,0.0,-,149286
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,4,4. Gurdaspur,GEN,Jatt Sikh,16.00,27518,171990
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,4,4. Gurdaspur,GEN,Brahmin,10.00,17199,171990
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,4,4. Gurdaspur,GEN,Khatri,6.00,10319,171990
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,4,4. Gurdaspur,GEN,Baniya,4.00,6880,171990
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,4,4. Gurdaspur,GEN,Rajput,9.00,15479,171990
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,4,4. Gurdaspur,OBC,Saini,2.00,3440,171990
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,4,4. Gurdaspur,OBC,Ramgarhia,5.00,8599,171990
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,4,4. Gurdaspur,OBC,Sikh Rajput,2.00,3440,171990
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,4,4. Gurdaspur,OBC,Kamboj,1.00,1720,171990
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,4,4. Gurdaspur,OBC,Labana,1.00,1720,171990
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,4,4. Gurdaspur,SC,Ravidassia,13.00,22360,171990
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,4,4. Gurdaspur,SC,Balmiki,11.00,18919,171990
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,4,4. Gurdaspur,SC,Mahasha,0.0,-,171990
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,4,4. Gurdaspur,SC,Bazigar,10.00,17199,171990
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,4,4. Gurdaspur,SC,Bhagat,4.00,6879,171990
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,4,4. Gurdaspur,MIN,Muslim,1.00,1720,171990
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,4,4. Gurdaspur,MIN,Christian,5.00,8599,171990
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,4,4. Gurdaspur,-,Unknown,0.0,-,171990
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,5,5. Dina Nagar (SC),GEN,Jatt Sikh,5.00,9647,192946
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,5,5. Dina Nagar (SC),GEN,Brahmin,10.00,19295,192946
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,5,5. Dina Nagar (SC),GEN,Khatri,5.00,9647,192946
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,5,5. Dina Nagar (SC),GEN,Baniya,5.00,9647,192946
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,5,5. Dina Nagar (SC),GEN,Rajput,5.00,9647,192946
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,5,5. Dina Nagar (SC),OBC,Saini,5.00,9647,192946
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,5,5. Dina Nagar (SC),OBC,Ramgarhia,6.00,11577,192946
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,5,5. Dina Nagar (SC),OBC,Sikh Rajput,4.00,7718,192946
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,5,5. Dina Nagar (SC),OBC,Kamboj,1.00,1930,192946
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,5,5. Dina Nagar (SC),OBC,Labana,0.0,-,192946
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,5,5. Dina Nagar (SC),SC,Ravidassia,21.00,40518,192946
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,5,5. Dina Nagar (SC),SC,Balmiki,3.00,5788,192946
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,5,5. Dina Nagar (SC),SC,Mahasha,20.00,38589,192946
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,5,5. Dina Nagar (SC),SC,Bazigar,5.50,10613,192946
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,5,5. Dina Nagar (SC),SC,Bhagat,3.00,5788,192946
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,5,5. Dina Nagar (SC),MIN,Muslim,1.00,1930,192946
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,5,5. Dina Nagar (SC),MIN,Christian,0.50,965,192946
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,5,5. Dina Nagar (SC),-,Unknown,0.0,-,192946
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,6,6. Qadian,GEN,Jatt Sikh,30.00,54639,182130
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,6,6. Qadian,GEN,Brahmin,4.00,7285,182130
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,6,6. Qadian,GEN,Khatri,2.00,3642,182130
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,6,6. Qadian,GEN,Baniya,3.00,5464,182130
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,6,6. Qadian,GEN,Rajput,0.0,-,182130
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,6,6. Qadian,OBC,Saini,6.00,10927,182130
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,6,6. Qadian,OBC,Ramgarhia,2.00,3643,182130
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,6,6. Qadian,OBC,Sikh Rajput,5.00,9106,182130
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,6,6. Qadian,OBC,Kamboj,0.0,-,182130
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,6,6. Qadian,OBC,Labana,3.00,5464,182130
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,6,6. Qadian,SC,Ravidassia,10.00,18213,182130
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,6,6. Qadian,SC,Balmiki,8.00,14570,182130
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,6,6. Qadian,SC,Mahasha,0.0,-,182130
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,6,6. Qadian,SC,Bazigar,4.00,7285,182130
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,6,6. Qadian,SC,Bhagat,2.00,3644,182130
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,6,6. Qadian,MIN,Muslim,15.00,27320,182130
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,6,6. Qadian,MIN,Christian,6.00,10928,182130
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,6,6. Qadian,-,Unknown,0.0,-,182130
1,1,1. Gurdaspur,Gurdaspur,Batala,7,7. Batala,GEN,Jatt Sikh,20.00,37980,189902
1,1,1. Gurdaspur,Gurdaspur,Batala,7,7. Batala,GEN,Brahmin,10.00,18990,189902
1,1,1. Gurdaspur,Gurdaspur,Batala,7,7. Batala,GEN,Khatri,10.00,18990,189902
1,1,1. Gurdaspur,Gurdaspur,Batala,7,7. Batala,GEN,Baniya,10.00,18990,189902
1,1,1. Gurdaspur,Gurdaspur,Batala,7,7. Batala,GEN,Rajput,5.00,9495,189902
1,1,1. Gurdaspur,Gurdaspur,Batala,7,7. Batala,OBC,Saini,0.50,950,189902
1,1,1. Gurdaspur,Gurdaspur,Batala,7,7. Batala,OBC,Ramgarhia,5.00,9495,189902
1,1,1. Gurdaspur,Gurdaspur,Batala,7,7. Batala,OBC,Sikh Rajput,0.50,950,189902
1,1,1. Gurdaspur,Gurdaspur,Batala,7,7. Batala,OBC,Kamboj,0.0,-,189902
1,1,1. Gurdaspur,Gurdaspur,Batala,7,7. Batala,OBC,Labana,0.0,-,189902
1,1,1. Gurdaspur,Gurdaspur,Batala,7,7. Batala,SC,Ravidassia,9.00,17092,189902
1,1,1. Gurdaspur,Gurdaspur,Batala,7,7. Batala,SC,Balmiki,5.00,9495,189902
1,1,1. Gurdaspur,Gurdaspur,Batala,7,7. Batala,SC,Mahasha,0.0,-,189902
1,1,1. Gurdaspur,Gurdaspur,Batala,7,7. Batala,SC,Bazigar,6.00,11394,189902
1,1,1. Gurdaspur,Gurdaspur,Batala,7,7. Batala,SC,Bhagat,3.00,5697,189902
1,1,1. Gurdaspur,Gurdaspur,Batala,7,7. Batala,MIN,Muslim,1.00,1899,189902
1,1,1. Gurdaspur,Gurdaspur,Batala,7,7. Batala,MIN,Christian,15.00,28485,189902
1,1,1. Gurdaspur,Gurdaspur,Batala,7,7. Batala,-,Unknown,0.0,-,189902
1,1,1. Gurdaspur,Gurdaspur,Batala,9,9. Fatehgarh Churian,GEN,Jatt Sikh,25.00,43816,175264
1,1,1. Gurdaspur,Gurdaspur,Batala,9,9. Fatehgarh Churian,GEN,Brahmin,4.02,7051,175264
1,1,1. Gurdaspur,Gurdaspur,Batala,9,9. Fatehgarh Churian,GEN,Khatri,4.02,7051,175264
1,1,1. Gurdaspur,Gurdaspur,Batala,9,9. Fatehgarh Churian,GEN,Baniya,5.00,8763,175264
1,1,1. Gurdaspur,Gurdaspur,Batala,9,9. Fatehgarh Churian,GEN,Rajput,0.0,-,175264
1,1,1. Gurdaspur,Gurdaspur,Batala,9,9. Fatehgarh Churian,OBC,Saini,0.0,-,175264
1,1,1. Gurdaspur,Gurdaspur,Batala,9,9. Fatehgarh Churian,OBC,Ramgarhia,7.00,12268,175264
1,1,1. Gurdaspur,Gurdaspur,Batala,9,9. Fatehgarh Churian,OBC,Sikh Rajput,3.00,5258,175264
1,1,1. Gurdaspur,Gurdaspur,Batala,9,9. Fatehgarh Churian,OBC,Kamboj,0.0,-,175264
1,1,1. Gurdaspur,Gurdaspur,Batala,9,9. Fatehgarh Churian,OBC,Labana,0.0,-,175264
1,1,1. Gurdaspur,Gurdaspur,Batala,9,9. Fatehgarh Churian,SC,Ravidassia,10.00,17526,175264
1,1,1. Gurdaspur,Gurdaspur,Batala,9,9. Fatehgarh Churian,SC,Balmiki,5.00,8763,175264
1,1,1. Gurdaspur,Gurdaspur,Batala,9,9. Fatehgarh Churian,SC,Mahasha,0.0,-,175264
1,1,1. Gurdaspur,Gurdaspur,Batala,9,9. Fatehgarh Churian,SC,Bazigar,11.00,19279,175264
1,1,1. Gurdaspur,Gurdaspur,Batala,9,9. Fatehgarh Churian,SC,Bhagat,1.00,1753,175264
1,1,1. Gurdaspur,Gurdaspur,Batala,9,9. Fatehgarh Churian,MIN,Muslim,1.00,1753,175264
5,5,5. Hoshiarpur,Gurdaspur,Batala,8,8. Sri Hargobindpur (SC),MIN,Christian,2.00,3633,181614
1,1,1. Gurdaspur,Gurdaspur,Batala,9,9. Fatehgarh Churian,-,Unknown,3.95,6930,175264
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,10,10. Dera Baba Nanak,GEN,Jatt Sikh,30.00,58398,194661
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,10,10. Dera Baba Nanak,GEN,Brahmin,1.00,1947,194661
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,10,10. Dera Baba Nanak,GEN,Khatri,5.00,9733,194661
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,10,10. Dera Baba Nanak,GEN,Baniya,5.00,9733,194661
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,10,10. Dera Baba Nanak,GEN,Rajput,0.0,-,194661
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,10,10. Dera Baba Nanak,OBC,Saini,2.99,5830,194661
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,10,10. Dera Baba Nanak,OBC,Ramgarhia,8.00,15573,194661
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,10,10. Dera Baba Nanak,OBC,Sikh Rajput,0.0,-,194661
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,10,10. Dera Baba Nanak,OBC,Kamboj,0.0,-,194661
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,10,10. Dera Baba Nanak,OBC,Labana,0.0,-,194661
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,10,10. Dera Baba Nanak,SC,Ravidassia,7.00,13625,194661
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,10,10. Dera Baba Nanak,SC,Balmiki,4.00,7786,194661
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,10,10. Dera Baba Nanak,SC,Mahasha,0.0,-,194661
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,10,10. Dera Baba Nanak,SC,Bazigar,15.00,29199,194661
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,10,10. Dera Baba Nanak,SC,Bhagat,1.00,1947,194661
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,10,10. Dera Baba Nanak,MIN,Muslim,2.00,3893,194661
1,1,1. Gurdaspur,Gurdaspur,Batala,9,9. Fatehgarh Churian,MIN,Christian,20.00,35053,175264
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,10,10. Dera Baba Nanak,-,Unknown ,4.01,7798,194661
2,2,2. Amritsar,Amritsar,Amritsar Rural,11,11. Ajnala,GEN,Jatt Sikh,35.00,57189,163398
2,2,2. Amritsar,Amritsar,Amritsar Rural,11,11. Ajnala,GEN,Baniya,0.0,-,163398
2,2,2. Amritsar,Amritsar,Amritsar Rural,11,11. Ajnala,GEN,Brahmin,6.00,9804,163398
2,2,2. Amritsar,Amritsar,Amritsar Rural,11,11. Ajnala,GEN,Khatri,4.00,6536,163398
2,2,2. Amritsar,Amritsar,Amritsar Rural,11,11. Ajnala,OBC,Saini,6.00,9804,163398
2,2,2. Amritsar,Amritsar,Amritsar Rural,11,11. Ajnala,OBC,Sikh Rajput,3.00,4902,163398
2,2,2. Amritsar,Amritsar,Amritsar Rural,11,11. Ajnala,OBC,Kamboj,0.0,-,163398
2,2,2. Amritsar,Amritsar,Amritsar Rural,11,11. Ajnala,OBC,Labana,2.00,3268,163398
2,2,2. Amritsar,Amritsar,Amritsar Rural,11,11. Ajnala,SC,Ravidassia,15.00,24510,163398
2,2,2. Amritsar,Amritsar,Amritsar Rural,11,11. Ajnala,SC,Balmiki,12.00,19608,163398
2,2,2. Amritsar,Amritsar,Amritsar Rural,11,11. Ajnala,SC,Bhagat,3.00,4902,163398
2,2,2. Amritsar,Amritsar,Amritsar Rural,11,11. Ajnala,SC,Bazigar,0.0,-,163398
2,2,2. Amritsar,Amritsar,Amritsar Rural,11,11. Ajnala,MIN,Muslim,2.00,3268,163398
1,1,1. Gurdaspur,Gurdaspur,Gurdaspur,10,10. Dera Baba Nanak,MIN,Christian,15.00,29199,194661
2,2,2. Amritsar,Amritsar,Amritsar Rural,11,11. Ajnala,-,Unknown ,4.00,6535,163398
2,2,2. Amritsar,Amritsar,Amritsar Rural,12,12. Raja Sansi,GEN,Jatt Sikh,25.00,44796,179183
2,2,2. Amritsar,Amritsar,Amritsar Rural,12,12. Raja Sansi,GEN,Baniya,0.0,-,179183
2,2,2. Amritsar,Amritsar,Amritsar Rural,12,12. Raja Sansi,GEN,Brahmin,8.00,14335,179183
2,2,2. Amritsar,Amritsar,Amritsar Rural,12,12. Raja Sansi,GEN,Khatri,4.00,7167,179183
2,2,2. Amritsar,Amritsar,Amritsar Rural,12,12. Raja Sansi,OBC,Saini,5.00,8959,179183
2,2,2. Amritsar,Amritsar,Amritsar Rural,12,12. Raja Sansi,OBC,Sikh Rajput,5.00,8959,179183
2,2,2. Amritsar,Amritsar,Amritsar Rural,12,12. Raja Sansi,OBC,Kamboj,3.00,5375,179183
2,2,2. Amritsar,Amritsar,Amritsar Rural,12,12. Raja Sansi,OBC,Labana,0.0,-,179183
2,2,2. Amritsar,Amritsar,Amritsar Rural,12,12. Raja Sansi,SC,Ravidassia,18.00,32253,179183
2,2,2. Amritsar,Amritsar,Amritsar Rural,12,12. Raja Sansi,SC,Balmiki,15.00,26877,179183
2,2,2. Amritsar,Amritsar,Amritsar Rural,12,12. Raja Sansi,SC,Bhagat,3.00,5375,179183
2,2,2. Amritsar,Amritsar,Amritsar Rural,12,12. Raja Sansi,SC,Bazigar,0.0,-,179183
2,2,2. Amritsar,Amritsar,Amritsar Rural,12,12. Raja Sansi,MIN,Muslim,7.00,12543,179183
2,2,2. Amritsar,Amritsar,Amritsar Rural,11,11. Ajnala,MIN,Christian,8.00,13072,163398
2,2,2. Amritsar,Amritsar,Amritsar Rural,12,12. Raja Sansi,-,Unknown ,2.00,3585,179183
2,2,2. Amritsar,Amritsar,Amritsar Rural-2,13,13. Majitha,GEN,Jatt Sikh,43.00,72796,169292
2,2,2. Amritsar,Amritsar,Amritsar Rural-2,13,13. Majitha,GEN,Baniya,0.0,-,169292
2,2,2. Amritsar,Amritsar,Amritsar Rural-2,13,13. Majitha,GEN,Brahmin,7.00,11850,169292
2,2,2. Amritsar,Amritsar,Amritsar Rural-2,13,13. Majitha,GEN,Khatri,7.00,11850,169292
2,2,2. Amritsar,Amritsar,Amritsar Rural-2,13,13. Majitha,OBC,Saini,5.00,8465,169292
2,2,2. Amritsar,Amritsar,Amritsar Rural-2,13,13. Majitha,OBC,Sikh Rajput,4.00,6772,169292
2,2,2. Amritsar,Amritsar,Amritsar Rural-2,13,13. Majitha,OBC,Kamboj,2.00,3386,169292
2,2,2. Amritsar,Amritsar,Amritsar Rural-2,13,13. Majitha,OBC,Labana,0.0,-,169292
2,2,2. Amritsar,Amritsar,Amritsar Rural-2,13,13. Majitha,SC,Ravidassia,10.00,16929,169292
2,2,2. Amritsar,Amritsar,Amritsar Rural-2,13,13. Majitha,SC,Balmiki,6.00,10157,169292
2,2,2. Amritsar,Amritsar,Amritsar Rural-2,13,13. Majitha,SC,Bhagat,2.00,3386,169292
2,2,2. Amritsar,Amritsar,Amritsar Rural-2,13,13. Majitha,SC,Bazigar,3.00,5079,169292
2,2,2. Amritsar,Amritsar,Amritsar Rural-2,13,13. Majitha,MIN,Muslim,4.00,6772,169292
2,2,2. Amritsar,Amritsar,Amritsar Rural,12,12. Raja Sansi,MIN,Christian,5.00,8959,179183
2,2,2. Amritsar,Amritsar,Amritsar Rural-2,13,13. Majitha,-,Unknown,4.00,6771,169292
2,2,2. Amritsar,Amritsar,Amritsar Urban ,15,15. Amritsar North,GEN,Jatt Sikh,27.00,55454,205387
2,2,2. Amritsar,Amritsar,Amritsar Urban ,15,15. Amritsar North,GEN,Baniya,0.0,-,205387
2,2,2. Amritsar,Amritsar,Amritsar Urban ,15,15. Amritsar North,GEN,Brahmin,12.00,24646,205387
2,2,2. Amritsar,Amritsar,Amritsar Urban ,15,15. Amritsar North,GEN,Khatri,5.00,10269,205387
2,2,2. Amritsar,Amritsar,Amritsar Urban ,15,15. Amritsar North,OBC,Saini,5.00,10269,205387
2,2,2. Amritsar,Amritsar,Amritsar Urban ,15,15. Amritsar North,OBC,Sikh Rajput,6.00,12323,205387
2,2,2. Amritsar,Amritsar,Amritsar Urban ,15,15. Amritsar North,OBC,Kamboj,2.00,4108,205387
2,2,2. Amritsar,Amritsar,Amritsar Urban ,15,15. Amritsar North,OBC,Labana,0.0,-,205387
2,2,2. Amritsar,Amritsar,Amritsar Urban ,15,15. Amritsar North,SC,Ravidassia,20.00,41077,205387
2,2,2. Amritsar,Amritsar,Amritsar Urban ,15,15. Amritsar North,SC,Balmiki,12.00,24646,205387
2,2,2. Amritsar,Amritsar,Amritsar Urban ,15,15. Amritsar North,SC,Bhagat,2.00,4108,205387
2,2,2. Amritsar,Amritsar,Amritsar Urban ,15,15. Amritsar North,SC,Bazigar,3.00,6162,205387
2,2,2. Amritsar,Amritsar,Amritsar Urban ,15,15. Amritsar North,MIN,Muslim,0.0,-,205387
2,2,2. Amritsar,Amritsar,Amritsar Rural-2,13,13. Majitha,MIN,Christian,3.00,5079,169292
2,2,2. Amritsar,Amritsar,Amritsar Urban ,15,15. Amritsar North,-,Unknown,1.00,2056,205387
2,2,2. Amritsar,Amritsar,Amritsar Urban ,16,16. Amritsar West (SC),GEN,Jatt Sikh,20.00,43868,219340
2,2,2. Amritsar,Amritsar,Amritsar Urban ,16,16. Amritsar West (SC),GEN,Baniya,0.0,-,219340
2,2,2. Amritsar,Amritsar,Amritsar Urban ,16,16. Amritsar West (SC),GEN,Brahmin,10.00,21934,219340
2,2,2. Amritsar,Amritsar,Amritsar Urban ,16,16. Amritsar West (SC),GEN,Khatri,4.00,8774,219340
2,2,2. Amritsar,Amritsar,Amritsar Urban ,16,16. Amritsar West (SC),OBC,Saini,5.00,10967,219340
2,2,2. Amritsar,Amritsar,Amritsar Urban ,16,16. Amritsar West (SC),OBC,Sikh Rajput,3.00,6580,219340
2,2,2. Amritsar,Amritsar,Amritsar Urban ,16,16. Amritsar West (SC),OBC,Kamboj,0.0,-,219340
2,2,2. Amritsar,Amritsar,Amritsar Urban ,16,16. Amritsar West (SC),OBC,Labana,0.0,-,219340
2,2,2. Amritsar,Amritsar,Amritsar Urban ,16,16. Amritsar West (SC),SC,Ravidassia,18.00,39481,219340
2,2,2. Amritsar,Amritsar,Amritsar Urban ,16,16. Amritsar West (SC),SC,Balmiki,30.00,65802,219340
2,2,2. Amritsar,Amritsar,Amritsar Urban ,16,16. Amritsar West (SC),SC,Bhagat,0.0,-,219340
2,2,2. Amritsar,Amritsar,Amritsar Urban ,16,16. Amritsar West (SC),SC,Bazigar,3.00,6580,219340
2,2,2. Amritsar,Amritsar,Amritsar Urban ,16,16. Amritsar West (SC),MIN,Muslim,0.0,-,219340
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,14,14. Jandiala (SC),MIN,Christian,0.0,-,180981
